"","X","id","DateTime","lat","lon","qi","sigmam2"
"681",681,45514,2020-12-11 08:55:06,-45.77371,170.60336,7,401.567549869599
"682",682,45514,2020-12-11 11:55:06,-45.77426,170.59821,3,263.802607729496
"683",683,45514,2020-12-11 14:55:06,-45.7741,170.5985,3,231.695843742046
"684",684,45514,2020-12-11 17:54:59,-45.77359,170.59386,6,253.502705651051
"685",685,45514,2020-12-11 20:55:04,-45.77282,170.59781,5,237.135340354882
"686",686,45514,2020-12-11 23:55:05,-45.77264,170.59945,3,241.858797779301
"687",687,45514,2020-12-12 02:55:04,-45.77358,170.59657,4,180.819901880453
"688",688,45514,2020-12-12 05:54:58,-45.77169,170.5975,6,308.835488885285
"689",689,45514,2020-12-12 08:54:58,-45.77278,170.59754,6,330.113932467474
"690",690,45514,2020-12-12 11:55:03,-45.77477,170.60271,4,374.379340930532
"691",691,45514,2020-12-12 14:55:01,-45.77784,170.60259,4,422.990949114721
"692",692,45514,2020-12-12 20:54:58,-45.77243,170.5981,7,474.130637082373
"693",693,45514,2020-12-12 23:55:00,-45.77342,170.59655,4,522.748182290188
"694",694,45514,2020-12-13 05:55:00,-45.77309,170.59711,3,532.538457486844
"695",695,45514,2020-12-13 08:54:53,-45.77188,170.59124,7,562.475659728767
"696",696,45514,2020-12-13 14:54:58,-45.77291,170.59772,6,472.9101160636
"697",697,45514,2020-12-13 17:54:58,-45.7726,170.59408,6,539.707414832871
"698",698,45514,2020-12-13 20:54:56,-45.77295,170.59628,7,405.859919895603
"699",699,45514,2020-12-13 23:54:57,-45.77246,170.59723,4,1039.93611111946
"700",700,45514,2020-12-14 02:54:57,-45.77386,170.60055,3,1851.15940245644
"701",701,45514,2020-12-14 05:54:56,-45.7724,170.59199,5,1851.15940245644
"702",702,45514,2020-12-14 08:54:50,-45.77505,170.60309,7,1013.22373240218
"703",703,45514,2020-12-14 14:54:50,-45.77209,170.59803,7,203.290237899947
"704",704,45514,2020-12-14 17:54:54,-45.77098,170.59623,7,304.087693377031
"705",705,45514,2020-12-14 20:54:48,-45.77338,170.59548,6,388.452659372578
"706",706,45514,2020-12-15 03:54:53,-45.77191,170.59909,3,407.587126469323
"707",707,45514,2020-12-15 05:54:49,-45.77418,170.59843,7,476.312855023522
"708",708,45514,2020-12-15 08:54:45,-45.77206,170.59769,8,502.556246561865
"709",709,45514,2020-12-15 11:54:51,-45.77504,170.6033,3,869.545081292903
"710",710,45514,2020-12-15 14:54:51,-45.77511,170.60275,3,1461.77692349535
"711",711,45514,2020-12-15 17:54:50,-45.77294,170.59414,5,1382.23203849574
"712",712,45514,2020-12-15 20:54:43,-45.77341,170.60264,7,1672.45513975932
"713",713,45514,2020-12-15 23:54:50,-45.77433,170.59374,4,1805.0170216021
"714",714,45514,2020-12-16 02:54:48,-45.77261,170.59911,4,708.082056837977
"715",715,45514,2020-12-16 05:54:48,-45.77262,170.59896,5,1.86892833867448
"716",716,45514,2020-12-16 08:54:41,-45.77234,170.59845,7,1.86892833867448
"717",717,45514,2020-12-16 11:54:47,-45.77276,170.59785,5,11.8162006293935
"718",718,45514,2020-12-16 14:54:47,-45.77304,170.59781,5,78.6547858327341
"719",719,45514,2020-12-16 17:54:46,-45.77225,170.5973,5,85.6088058065101
"720",720,45514,2020-12-16 20:54:46,-45.7725,170.59914,5,85.6088058065101
"721",721,45514,2020-12-16 23:54:44,-45.77438,170.59912,4,94.0287189126745
"722",722,45514,2020-12-17 02:54:45,-45.77264,170.59915,5,84.698220564221
"723",723,45514,2020-12-17 03:54:44,-45.773,170.59916,4,546.103717967387
"724",724,45514,2020-12-17 05:54:44,-45.77275,170.59901,6,1590.08108571322
"725",725,45514,2020-12-17 08:54:44,-45.78048,170.60038,3,1548.73685865026
"726",726,45514,2020-12-17 11:54:43,-45.77263,170.59987,4,566.629771690765
"727",727,45514,2020-12-17 14:54:41,-45.77264,170.59967,6,564.218932459448
"728",728,45514,2020-12-17 17:54:43,-45.77254,170.5942,5,530.992755639627
"729",729,45514,2020-12-17 20:54:42,-45.77252,170.59812,6,129.376770958347
"730",730,45514,2020-12-17 23:54:38,-45.77357,170.59662,6,177.867937559901
"731",731,45514,2020-12-18 02:54:39,-45.7736,170.59664,4,172.596387332108
"732",732,45514,2020-12-18 03:54:35,-45.77347,170.59768,6,176.208938209024
"733",733,45514,2020-12-18 05:54:34,-45.77123,170.59582,7,192.045555661161
"734",734,45514,2020-12-18 08:54:34,-45.77275,170.59854,7,67.1851481247594
"735",735,45514,2020-12-18 11:54:39,-45.7726,170.59959,6,48.1401684079302
"736",736,45514,2020-12-18 17:54:39,-45.77307,170.59942,5,48.1401684079302
"737",737,45514,2020-12-18 20:54:36,-45.7731,170.60009,6,184.775704008415
"738",738,45514,2020-12-18 23:54:32,-45.77379,170.60322,7,306.641056059935
"739",739,45514,2020-12-19 02:54:32,-45.77425,170.60193,6,306.641056059935
"740",740,45514,2020-12-19 03:54:31,-45.77225,170.59925,6,182.599593607251
"741",741,45514,2020-12-19 05:54:33,-45.77287,170.59891,7,24.6577697180305
"742",742,45514,2020-12-19 08:54:35,-45.77257,170.59841,4,45.9614443820936
"743",743,45514,2020-12-19 11:54:36,-45.77338,170.59655,6,45.9614443820936
"744",744,45514,2020-12-19 14:54:34,-45.77365,170.59693,4,57.0888849611236
"745",745,45514,2020-12-19 17:54:35,-45.77265,170.59612,6,139.198640701224
"746",746,45514,2020-12-19 20:54:34,-45.77279,170.59935,6,163.563410728002
"747",747,45514,2020-12-19 23:54:33,-45.77364,170.5967,5,203.899088067934
"748",748,45514,2020-12-20 05:54:27,-45.77229,170.5949,8,200.878686045438
"749",749,45514,2020-12-20 08:54:33,-45.77439,170.59682,3,76.7370948352839
"750",750,45514,2020-12-20 11:54:32,-45.77346,170.59664,5,17.018724282931
"751",751,45514,2020-12-20 17:54:25,-45.77269,170.59753,8,17.018724282931
"752",752,45514,2020-12-20 20:54:31,-45.77195,170.59902,4,17.018724282931
"753",753,45514,2020-12-21 03:54:24,-45.77177,170.59799,6,221.028518370855
"754",754,45514,2020-12-21 20:54:24,-45.77265,170.59952,8,691.851041985011
"755",755,45514,2020-12-21 23:54:28,-45.77376,170.60669,3,922.606721132815
"756",756,45514,2020-12-22 03:54:20,-45.77312,170.59968,7,856.605157026957
"757",757,45514,2020-12-22 05:54:25,-45.77461,170.59811,7,905.914534743417
"758",758,45514,2020-12-22 08:54:25,-45.77319,170.5902,6,684.891823244424
"759",759,45514,2020-12-22 11:54:25,-45.77363,170.5968,5,221.045442889039
"760",760,45514,2020-12-22 17:54:23,-45.77257,170.59605,6,401.325226930156
"761",761,45514,2020-12-22 20:54:17,-45.77177,170.59801,6,401.325226930156
"762",762,45514,2020-12-22 23:54:18,-45.77359,170.59665,6,443.958221528052
"763",763,45514,2020-12-23 02:54:23,-45.77378,170.59749,3,1253.31992096774
"764",764,45514,2020-12-23 03:54:23,-45.77821,170.59663,3,1414.05481326933
"765",765,45514,2020-12-23 05:54:16,-45.77332,170.59845,7,616.569623529065
"766",766,45514,2020-12-23 08:54:15,-45.77334,170.59781,6,109.056455569326
"767",767,45514,2020-12-23 14:54:14,-45.77371,170.59699,6,151.426515497164
"768",768,45514,2020-12-23 17:54:14,-45.77174,170.59678,6,151.426515497164
"769",769,45514,2020-12-23 20:54:20,-45.77264,170.59918,6,151.426515497164
"770",770,45514,2020-12-23 23:54:19,-45.77365,170.59701,6,2443.51583462262
"771",771,45514,2020-12-24 02:54:19,-45.77291,170.59856,3,6068.7357220284
"772",772,45514,2020-12-24 03:54:16,-45.76678,170.59379,4,5729.19473364107
"773",773,45514,2020-12-24 05:54:19,-45.773,170.59766,5,5729.19473364107
"774",774,45514,2020-12-24 08:54:18,-45.76304,170.59382,3,5811.11632679693
"775",775,45514,2020-12-24 11:54:18,-45.77354,170.59622,3,2391.40398484262
"776",776,45514,2020-12-24 17:54:14,-45.77378,170.59198,5,1033.16446898415
"777",777,45514,2020-12-24 20:54:09,-45.77328,170.59768,7,991.351472207922
"778",778,45514,2020-12-25 02:54:15,-45.77367,170.59501,3,685.834637380008
"779",779,45514,2020-12-25 03:54:14,-45.77175,170.59266,5,637.027321044227
"780",780,45514,2020-12-25 05:54:10,-45.77363,170.59687,7,215.206712148067
"781",781,45514,2020-12-25 08:54:14,-45.77293,170.59803,4,18.796479920366
"782",782,45514,2020-12-25 11:54:10,-45.77314,170.59806,6,15.3739926668551
"783",783,45514,2020-12-25 14:54:13,-45.77355,170.59655,4,15.3739926668551
"784",784,45514,2020-12-25 17:54:06,-45.77274,170.59688,7,17.2953131393231
"785",785,45514,2020-12-25 20:54:12,-45.77277,170.59822,5,2292.10012987402
"786",786,45514,2020-12-25 23:54:12,-45.77276,170.59806,3,6142.5516472869
"787",787,45514,2020-12-26 02:54:12,-45.77817,170.61124,3,6142.5516472869
"788",788,45514,2020-12-26 03:54:11,-45.77337,170.59776,4,2323.76802349503
"789",789,45514,2020-12-26 05:54:07,-45.77331,170.59665,7,1716.6915487136
"790",790,45514,2020-12-26 08:54:05,-45.7726,170.59817,6,1716.6915487136
"791",791,45514,2020-12-26 11:54:10,-45.77264,170.59817,6,813.032100628473
"792",792,45514,2020-12-26 17:54:03,-45.77382,170.59169,7,1489.28563427608
"793",793,45514,2020-12-26 20:54:09,-45.76977,170.60316,3,774.797248453488
"794",794,45514,2020-12-26 23:54:10,-45.77268,170.59939,6,55.7699355972412
"795",795,45514,2020-12-27 03:54:08,-45.77355,170.59816,3,55.7699355972412
"796",796,45514,2020-12-27 05:54:07,-45.77376,170.59738,3,55.7699355972412
"797",797,45514,2020-12-27 08:54:06,-45.77259,170.59829,6,8.27255797727124
"798",798,45514,2020-12-27 11:54:00,-45.7725,170.59846,6,101.704331695247
"799",799,45514,2020-12-27 14:54:04,-45.7726,170.59857,5,278.649795810936
"800",800,45514,2020-12-27 17:54:02,-45.77579,170.59566,5,253.266795908215
"801",801,45514,2020-12-27 23:54:04,-45.7726,170.59863,4,240.091889589955
"802",802,45514,2020-12-28 03:54:02,-45.77286,170.59754,5,218.140187821949
"803",803,45514,2020-12-28 05:54:03,-45.77289,170.59771,6,135.567705961578
"804",804,45514,2020-12-28 08:54:02,-45.77237,170.60043,6,162.075087732759
"805",805,45514,2020-12-28 11:54:02,-45.77306,170.59744,4,188.779044437485
"806",806,45514,2020-12-28 14:54:01,-45.77259,170.59759,5,216.970179336265
"807",807,45514,2020-12-28 17:54:00,-45.77416,170.59706,5,172.878421633272
"808",808,45514,2020-12-28 20:53:54,-45.77285,170.6012,7,144.738105084154
"809",809,45514,2020-12-28 23:54:00,-45.77265,170.59911,5,164.080486031537
"810",810,45514,2020-12-29 03:54:00,-45.77353,170.59666,6,250.89784514543
"811",811,45514,2020-12-29 05:53:59,-45.77335,170.59652,4,488.013497871255
"812",812,45514,2020-12-29 11:53:59,-45.77528,170.60349,5,450.877445754372
"813",813,45514,2020-12-29 14:53:58,-45.77265,170.59766,6,142.826297619575
"814",814,45514,2020-12-29 17:53:51,-45.77353,170.59794,5,50.8241387204031
"815",815,45514,2020-12-29 20:53:51,-45.77285,170.59959,6,47.7765731406483
"816",816,45514,2020-12-30 03:53:56,-45.77444,170.59788,4,37.7540161693272
"817",817,45514,2020-12-30 08:53:50,-45.77425,170.59832,7,38.1707027970708
"818",818,45514,2020-12-30 11:53:49,-45.77294,170.59797,6,23.6482464509527
"819",819,45514,2020-12-30 14:53:54,-45.77293,170.59784,6,25.2832830670876
"820",820,45514,2020-12-30 17:53:53,-45.77209,170.59762,5,21.8592578586673
"821",821,45514,2020-12-30 23:53:53,-45.77336,170.59879,4,27.3095007342805
"822",822,45514,2020-12-31 02:53:51,-45.77419,170.59789,5,25.4069191125586
"823",823,45514,2020-12-31 03:53:52,-45.7735,170.59779,7,1.95802138612552
"824",824,45514,2020-12-31 08:53:45,-45.77263,170.59819,6,5.52775172387168e-05
"825",825,45514,2020-12-31 11:53:50,-45.77248,170.5984,4,5.52775172387168e-05
"826",826,45514,2020-12-31 17:53:47,-45.77275,170.59836,5,184.071370146484
"827",827,45514,2020-12-31 20:53:43,-45.77258,170.59792,7,546.633392772245
"828",828,45514,2021-01-01 02:53:49,-45.77492,170.60292,3,942.865947810132
"829",829,45514,2021-01-01 03:53:42,-45.77265,170.59966,7,1275.02729261366
"830",830,45514,2021-01-01 08:53:41,-45.77214,170.59575,6,1151.22351959026
"831",831,45514,2021-01-01 17:53:46,-45.77276,170.59774,4,1208.92049651533
"832",832,45514,2021-01-01 20:53:44,-45.77438,170.58704,5,1269.79804814097
"833",833,45514,2021-01-02 03:53:38,-45.77343,170.59673,7,688.2466771577
"834",834,45514,2021-01-02 14:53:43,-45.77318,170.59647,4,529.537986019137
"835",835,45514,2021-01-02 17:53:36,-45.77254,170.59144,7,529.537986019137
"836",836,45514,2021-01-02 20:53:36,-45.7735,170.5972,8,507.54171848428
"837",837,45514,2021-01-02 23:53:42,-45.77295,170.59668,4,435.648904417671
"838",838,45514,2021-01-03 03:53:35,-45.77274,170.59597,8,573.406560174466
"839",839,45514,2021-01-03 05:53:41,-45.77216,170.59713,6,1315.71595234848
"840",840,45514,2021-01-03 08:53:39,-45.77425,170.5872,4,1191.15318051663
"841",841,45514,2021-01-03 11:53:40,-45.77356,170.59675,4,373.91561811561
"842",842,45514,2021-01-03 17:53:33,-45.77204,170.59806,5,305.861150810945
"843",843,45514,2021-01-03 20:53:38,-45.77276,170.59998,4,305.861150810945
"844",844,45514,2021-01-03 23:53:37,-45.77377,170.59687,5,227.415633498432
"845",845,45514,2021-01-04 05:53:35,-45.77346,170.59303,4,290.969101352712
"846",846,45514,2021-01-04 08:53:36,-45.77187,170.59825,5,87.6015122092684
"847",847,45514,2021-01-04 11:53:30,-45.77199,170.59773,6,124.58361447165
"848",848,45514,2021-01-04 17:53:30,-45.77185,170.59792,7,124.58361447165
"849",849,45514,2021-01-04 20:53:31,-45.77172,170.59788,6,203.528251515774
"850",850,45514,2021-01-05 05:53:33,-45.77244,170.59736,6,518.256094442657
"851",851,45514,2021-01-05 08:53:26,-45.77194,170.5913,6,518.256094442657
"852",852,45514,2021-01-05 11:53:32,-45.77383,170.59708,4,203.733932166084
"853",853,45514,2021-01-05 14:53:32,-45.77278,170.59757,3,2.53306732946743
"854",854,45514,2021-01-05 20:53:25,-45.77173,170.59797,6,2.32738667915747
"855",855,45514,2021-01-05 23:53:30,-45.77186,170.59838,4,0.254972387619394
"856",856,45514,2021-01-06 08:53:29,-45.77375,170.59756,6,2.38112951204145
"857",857,45514,2021-01-06 11:53:29,-45.7736,170.59688,3,2.27142963474626
"858",858,45514,2021-01-06 14:53:28,-45.77367,170.59681,6,8.52884799388308
"859",859,45514,2021-01-06 17:53:27,-45.77373,170.59669,4,30.2463773637774
"860",860,45514,2021-01-06 20:53:27,-45.77262,170.59736,3,30.8626437964492
"861",861,45514,2021-01-06 23:53:24,-45.77359,170.59616,4,8.99989719374786
"862",862,45514,2021-01-07 03:53:26,-45.77344,170.59672,4,5.52775172387168e-05
"863",863,45514,2021-01-07 05:53:20,-45.77348,170.59746,7,5.52775172387168e-05
"864",864,45514,2021-01-07 08:53:20,-45.77376,170.59768,5,5.52775172387168e-05
"865",865,45514,2021-01-07 11:53:25,-45.77387,170.5977,3,0.669532895088121
"866",866,45514,2021-01-07 14:53:24,-45.77367,170.59768,6,66.0095318962795
"867",867,45514,2021-01-07 17:53:24,-45.77223,170.5978,5,68.6731254323667
"868",868,45514,2021-01-07 20:53:22,-45.77255,170.59784,6,49.8315881426073
"869",869,45514,2021-01-08 02:53:20,-45.77355,170.59619,8,113.576344464119
"870",870,45514,2021-01-08 05:53:18,-45.77162,170.59822,8,71.4189437870909
"871",871,45514,2021-01-08 11:53:21,-45.77352,170.59667,4,4.34111631192137
"872",872,45514,2021-01-08 14:53:21,-45.77356,170.59677,3,2.63200571062544
"873",873,45514,2021-01-08 17:53:20,-45.77349,170.59727,4,3.85566430834013
"874",874,45514,2021-01-08 20:53:19,-45.77341,170.59677,6,1.22371387523193
"875",875,45514,2021-01-08 23:53:19,-45.77374,170.5971,4,5.30164052930893
"876",876,45514,2021-01-09 03:53:18,-45.77357,170.59667,5,55.8028790465292
"877",877,45514,2021-01-09 05:53:17,-45.77399,170.59785,6,135.59103664713
"878",878,45514,2021-01-09 08:53:11,-45.77157,170.59666,6,140.933847543512
"879",879,45514,2021-01-09 11:53:17,-45.7731,170.59796,4,168.473781588958
"880",880,45514,2021-01-09 14:53:14,-45.77326,170.59801,5,173.2020194796
"881",881,45514,2021-01-09 17:53:16,-45.77357,170.597,5,155.967860632749
"882",882,45514,2021-01-09 20:53:09,-45.7727,170.59976,8,177.745406037713
"883",883,45514,2021-01-09 23:53:15,-45.77325,170.59611,5,179.973014624592
"884",884,45514,2021-01-10 02:53:15,-45.77391,170.59744,5,148.036556891126
"885",885,45514,2021-01-10 03:53:16,-45.77404,170.59738,7,135.805941981907
"886",886,45514,2021-01-10 05:53:14,-45.77452,170.5975,6,606.90824051833
"887",887,45514,2021-01-10 08:53:13,-45.77492,170.60337,4,667.066269270088
"888",888,45514,2021-01-10 14:53:13,-45.77416,170.5981,5,667.066269270088
"889",889,45514,2021-01-10 17:53:08,-45.77425,170.59189,6,662.179898535219
"890",890,45514,2021-01-10 20:53:06,-45.77352,170.59798,8,210.116970768882
"891",891,45514,2021-01-11 03:53:11,-45.77357,170.59664,5,324.584327276743
"892",892,45514,2021-01-11 05:53:04,-45.77422,170.59811,7,333.851035825798
"893",893,45514,2021-01-11 08:53:07,-45.77262,170.5965,6,262.857079943405
"894",894,45514,2021-01-11 11:53:10,-45.76983,170.59968,4,277.710637277329
"895",895,45514,2021-01-11 14:53:03,-45.77257,170.59677,7,153.27656237482
"896",896,45514,2021-01-11 17:53:09,-45.7722,170.59602,4,129.686443997121
"897",897,45514,2021-01-11 20:53:04,-45.77239,170.59885,8,129.686443997121
"898",898,45514,2021-01-12 03:53:05,-45.77355,170.59661,7,116.212632826504
"899",899,45514,2021-01-12 05:53:06,-45.77338,170.59866,6,89.0519327556418
"900",900,45514,2021-01-12 08:53:00,-45.77422,170.5988,5,43.3116275542991
"901",901,45514,2021-01-12 11:53:01,-45.77437,170.59863,6,194.186009155528
"902",902,45514,2021-01-12 14:53:03,-45.77424,170.59854,5,2153.59822510344
"903",903,45514,2021-01-12 17:53:05,-45.77299,170.59067,5,2153.59822510344
"904",904,45514,2021-01-12 20:52:58,-45.77342,170.59841,6,1642.67490515539
"905",905,45514,2021-01-13 02:53:04,-45.77005,170.60726,3,1861.27266183859
"906",906,45514,2021-01-13 03:53:02,-45.77261,170.598,4,2071.96850436914
"907",907,45514,2021-01-13 05:53:01,-45.7731,170.59364,4,2190.81323832342
"908",908,45514,2021-01-13 08:53:02,-45.77404,170.59869,5,1035.69649100671
"909",909,45514,2021-01-13 11:53:02,-45.77403,170.59866,6,806.110166802665
"910",910,45514,2021-01-13 17:53:02,-45.77387,170.59927,3,866.627883688005
"911",911,45514,2021-01-13 20:53:01,-45.77286,170.59062,5,880.169061290159
"912",912,45514,2021-01-13 23:53:01,-45.77256,170.5982,4,336.373021307232
"913",913,45514,2021-01-14 03:53:00,-45.77298,170.59761,3,261.012171847214
"914",914,45514,2021-01-14 05:52:54,-45.77377,170.59503,7,250.551822498194
"915",915,45514,2021-01-14 08:52:53,-45.77283,170.59728,6,101.139301770333
"916",916,45514,2021-01-14 11:52:57,-45.77326,170.59793,6,91.5667360633933
"917",917,45514,2021-01-14 14:52:57,-45.77367,170.59792,4,68.377443193586
"918",918,45514,2021-01-14 20:52:52,-45.77304,170.59686,6,302.654917956745
"919",919,45514,2021-01-14 23:52:57,-45.77296,170.59209,6,302.654917956745
"920",920,45514,2021-01-15 03:52:56,-45.77352,170.59668,6,295.056022400243
"921",921,45514,2021-01-15 05:52:54,-45.7735,170.59745,7,624.679083784296
"922",922,45514,2021-01-15 08:52:52,-45.77256,170.59148,6,582.727936422704
"923",923,45514,2021-01-15 11:52:55,-45.77423,170.59845,7,208.635418228373
"924",924,45514,2021-01-15 14:52:52,-45.77433,170.59839,6,125.015468919447
"925",925,45514,2021-01-15 17:52:48,-45.77388,170.5969,6,125.015468919447
"926",926,45514,2021-01-15 20:52:47,-45.77265,170.59647,8,444.238372417777
"927",927,45514,2021-01-15 23:52:53,-45.77307,170.59663,5,986.495574903484
"928",928,45514,2021-01-16 02:52:53,-45.77282,170.59162,6,986.495574903484
"929",929,45514,2021-01-16 03:52:51,-45.77198,170.59757,6,525.722747499874
"930",930,45514,2021-01-16 05:52:48,-45.77305,170.59643,7,488.624344879754
"931",931,45514,2021-01-16 08:52:48,-45.77355,170.59664,6,549.39771763841
"932",932,45514,2021-01-16 14:52:51,-45.77354,170.59681,4,487.6863054253
"933",933,45514,2021-01-16 17:52:50,-45.77219,170.59165,6,472.874216596729
"934",934,45514,2021-01-16 20:52:43,-45.77331,170.59613,8,472.874216596729
"935",935,45514,2021-01-16 23:52:50,-45.77073,170.59807,3,456.764406220583
"936",936,45514,2021-01-17 02:52:49,-45.77333,170.599,4,318.371155998569
"937",937,45514,2021-01-17 03:52:47,-45.77298,170.59748,6,237.172022841332
"938",938,45514,2021-01-17 05:52:51,-45.7729,170.59746,6,839.497197310434
"939",939,45514,2021-01-17 14:52:47,-45.77303,170.59781,5,1592.75553401522
"940",940,45514,2021-01-17 17:52:41,-45.77227,170.59092,7,1592.75553401522
"941",941,45514,2021-01-17 20:52:46,-45.7748,170.60255,6,853.218912184977
"942",942,45514,2021-01-17 23:52:46,-45.77367,170.59747,6,78.8175155501918
"943",943,45514,2021-01-18 02:52:45,-45.77289,170.59642,6,66.7093460853084
"944",944,45514,2021-01-18 05:52:43,-45.77254,170.59805,6,80.0689023351055
"945",945,45514,2021-01-18 08:52:38,-45.77355,170.59665,6,70.4319286886888
"946",946,45514,2021-01-18 14:52:38,-45.77343,170.59663,6,75.2702459897408
"947",947,45514,2021-01-18 17:52:42,-45.77213,170.59781,4,173.55318770348
"948",948,45514,2021-01-18 20:52:41,-45.77363,170.5996,8,3559.64698471911
"949",949,45514,2021-01-19 02:52:42,-45.76925,170.61136,3,5841.06548761534
"950",950,45514,2021-01-19 03:52:41,-45.77377,170.59729,6,2594.94002274307
"951",951,45514,2021-01-19 05:52:40,-45.77373,170.59757,8,2594.94002274307
"952",952,45514,2021-01-19 08:52:34,-45.775,170.60366,8,2562.58727042698
"953",953,45514,2021-01-19 11:52:37,-45.772,170.59779,6,239.18214014067
"954",954,45514,2021-01-19 14:52:38,-45.77256,170.59778,5,370.794608978294
"955",955,45514,2021-01-19 17:52:39,-45.7735,170.59636,6,865.872355804683
"956",956,45514,2021-01-19 20:52:39,-45.77292,170.59902,3,934.682817273106
"957",957,45514,2021-01-19 23:52:38,-45.7725,170.59508,6,934.682817273106
"958",958,45514,2021-01-20 03:52:31,-45.77489,170.60294,7,1067.27830165584
"959",959,45514,2021-01-20 05:52:37,-45.77327,170.59671,5,635.646817946421
"960",960,45514,2021-01-20 11:52:36,-45.77315,170.59788,5,488.26149746143
"961",961,45514,2021-01-20 14:52:36,-45.77309,170.59793,5,494.500095288226
"962",962,45514,2021-01-20 17:52:35,-45.77232,170.59688,7,440.030520711369
"963",963,45514,2021-01-20 20:52:28,-45.77494,170.60307,6,287.92434769898
"964",964,45514,2021-01-21 02:52:33,-45.77295,170.59859,5,44.3547726007393
"965",965,45514,2021-01-21 03:52:33,-45.77262,170.59832,5,44.3547726007393
"966",966,45514,2021-01-21 08:52:33,-45.77358,170.59654,4,44.3547726007393
"967",967,45514,2021-01-21 14:52:32,-45.77336,170.59653,4,484.750380637245
"968",968,45514,2021-01-21 17:52:26,-45.77356,170.59313,6,1012.0658192587
"969",969,45514,2021-01-21 20:52:27,-45.77491,170.6031,7,701.761647592468
"970",970,45514,2021-01-21 23:52:30,-45.7727,170.59792,5,157.111097438808
"971",971,45514,2021-01-22 02:52:29,-45.77385,170.59618,7,275.521153660501
"972",972,45514,2021-01-22 03:52:25,-45.77396,170.59506,6,337.990393390651
"973",973,45514,2021-01-22 05:52:28,-45.77291,170.59851,5,330.12616491351
"974",974,45514,2021-01-22 08:52:29,-45.77378,170.60342,6,330.12616491351
"975",975,45514,2021-01-22 11:52:23,-45.7721,170.59814,6,677.726980426157
"976",976,45514,2021-01-22 14:52:28,-45.772,170.59799,4,1160.64889112199
"977",977,45514,2021-01-22 17:52:22,-45.77563,170.5969,6,1064.87656205132
"978",978,45514,2021-01-22 20:52:24,-45.77269,170.60284,8,1283.34835400635
"979",979,45514,2021-01-22 23:52:26,-45.77475,170.59353,6,1475.13276822981
"980",980,45514,2021-01-23 03:52:26,-45.77426,170.59977,4,744.864748971938
"981",981,45514,2021-01-23 05:52:24,-45.77308,170.59814,4,197.721096096658
"982",982,45514,2021-01-23 14:52:25,-45.77355,170.59674,5,247.590438790336
"983",983,45514,2021-01-23 17:52:18,-45.77367,170.59615,7,367.489770566874
"984",984,45514,2021-01-23 20:52:17,-45.77261,170.59909,6,362.617699942454
"985",985,45514,2021-01-23 23:52:21,-45.77317,170.59464,6,287.3667695247
"986",986,45514,2021-01-24 03:52:22,-45.7761,170.59683,5,205.630765500003
"987",987,45514,2021-01-24 05:52:19,-45.77354,170.59665,7,170.304535061961
"988",988,45514,2021-01-24 08:52:22,-45.77199,170.59705,6,170.304535061961
"989",989,45514,2021-01-24 11:52:21,-45.77273,170.59803,6,123.341458317579
"990",990,45514,2021-01-24 14:52:21,-45.77277,170.598,5,418.279588062149
"991",991,45514,2021-01-24 17:52:14,-45.77382,170.59224,6,432.339948641153
"992",992,45514,2021-01-24 20:52:20,-45.77263,170.59804,3,193.907625322032
"993",993,45514,2021-01-24 23:52:19,-45.77251,170.59812,5,152.186132330319
"994",994,45514,2021-01-25 02:52:19,-45.77383,170.59667,5,152.186132330319
"995",995,45514,2021-01-25 03:52:13,-45.77296,170.59503,6,116.505262610879
"996",996,45514,2021-01-25 05:52:17,-45.7731,170.59703,8,44.4943498902579
"997",997,45514,2021-01-25 08:52:12,-45.77309,170.59727,7,6.58991221863085
"998",998,45514,2021-01-25 11:52:18,-45.77281,170.59785,5,6.58991221863085
"999",999,45514,2021-01-25 14:52:17,-45.773,170.59793,7,111.507041505136
"1000",1000,45514,2021-01-25 17:52:13,-45.77308,170.59751,6,346.919275433806
"1001",1001,45514,2021-01-25 20:52:16,-45.77271,170.60247,6,327.15188354534
"1002",1002,45514,2021-01-26 02:52:15,-45.77372,170.59675,4,268.221014941274
"1003",1003,45514,2021-01-26 03:52:15,-45.77232,170.5965,5,229.686962559026
"1004",1004,45514,2021-01-26 05:52:08,-45.77339,170.59647,7,137.254415207342
"1005",1005,45514,2021-01-26 08:52:14,-45.77226,170.59815,4,117.50977674047
"1006",1006,45514,2021-01-26 14:52:11,-45.77343,170.59668,7,104.693432998635
"1007",1007,45514,2021-01-26 17:52:08,-45.77429,170.59409,6,945.876581673105
"1008",1008,45514,2021-01-26 23:52:12,-45.77207,170.59433,4,2101.23262577847
"1009",1009,45514,2021-01-27 03:52:13,-45.77994,170.60014,3,1863.79653238393
"1010",1010,45514,2021-01-27 05:52:11,-45.77468,170.59636,5,1863.79653238393
"1011",1011,45514,2021-01-27 08:52:09,-45.77499,170.60293,6,1766.88914406606
"1012",1012,45514,2021-01-27 11:52:04,-45.77203,170.59807,6,912.612118417989
"1013",1013,45514,2021-01-27 14:52:05,-45.77194,170.59802,7,705.075084331372
"1014",1014,45514,2021-01-27 17:52:03,-45.77298,170.59194,6,768.117122070193
"1015",1015,45514,2021-01-27 20:52:08,-45.77225,170.59657,5,1649.60169000682
"1016",1016,45514,2021-01-27 23:52:09,-45.76596,170.6051,3,1654.93576997429
